Gas_Date,System Demand,GPG,Total Demand
06/10/2019,345.406,43.048,388.454
07/10/2019,494.405,109.149,603.554
08/10/2019,725.427,136.098,861.525
09/10/2019,710.287,154.054,864.341
10/10/2019,691.828,170.338,862.166
11/10/2019,578.296,70.086,648.382
12/10/2019,465.312,33.370,498.682
13/10/2019,411.259,61.463,472.722
14/10/2019,403.691,90.931,494.622
15/10/2019,445.393,83.381,528.774
16/10/2019,520.773,61.691,582.464
17/10/2019,725.759,26.940,752.699
18/10/2019,527.724,5.951,533.675
19/10/2019,625.321,0.281,625.602
20/10/2019,581.812,49.530,631.342
21/10/2019,508.733,94.749,603.482
22/10/2019,440.700,80.504,521.204
23/10/2019,385.707,53.629,439.336
24/10/2019,323.149,44.196,367.345
25/10/2019,346.557,25.293,371.850
26/10/2019,523.541,46.408,569.949
27/10/2019,543.411,52.045,595.456
28/10/2019,446.891,63.270,510.161
29/10/2019,371.340,75.342,446.682
30/10/2019,347.335,91.133,438.468
31/10/2019,320.272,33.933,354.205
01/11/2019,302.866,31.682,334.548
02/11/2019,309.840,47.609,357.449
03/11/2019,366.830,35.214,402.044
04/11/2019,573.120,70.967,644.087
05/11/2019,457.413,27.168,484.581
06/11/2019,440.102,4.929,445.031
07/11/2019,622.830,6.938,629.768
08/11/2019,725.990,6.975,732.965
09/11/2019,721.556,0.012,721.568
10/11/2019,517.673,17.710,535.383
11/11/2019,378.264,20.227,398.491
12/11/2019,532.185,16.098,548.283
13/11/2019,610.633,0.390,611.023
14/11/2019,444.899,0.110,445.009
15/11/2019,502.865,8.296,511.161
16/11/2019,457.431,6.346,463.777
17/11/2019,470.896,13.799,484.695
18/11/2019,382.386,6.880,389.266
19/11/2019,388.149,6.207,394.356
20/11/2019,335.500,10.025,345.525
21/11/2019,324.580,7.576,332.156
22/11/2019,351.387,3.062,354.449
23/11/2019,313.258,0.481,313.739
24/11/2019,317.346,0.081,317.427
25/11/2019,344.824,3.646,348.470
26/11/2019,471.744,10.626,482.370
27/11/2019,385.789,15.800,401.589
28/11/2019,362.389,51.524,413.913
29/11/2019,364.211,2.209,366.420
30/11/2019,371.744,0.067,371.811
01/12/2019,521.546,0.000,521.546
02/12/2019,651.073,0.000,651.073
03/12/2019,487.461,0.001,487.462
04/12/2019,431.576,0.000,431.576
05/12/2019,381.629,4.902,386.531
06/12/2019,396.525,0.037,396.562
07/12/2019,336.533,17.963,354.496
08/12/2019,294.522,33.687,328.209
09/12/2019,315.862,43.513,359.375
10/12/2019,370.260,2.055,372.315
11/12/2019,372.294,1.506,373.800
12/12/2019,389.482,0.018,389.500
13/12/2019,356.098,0.026,356.124
14/12/2019,322.507,12.380,334.887
15/12/2019,314.150,8.822,322.972
16/12/2019,351.651,8.016,359.667
17/12/2019,315.778,53.146,368.924
18/12/2019,288.108,117.160,405.268
19/12/2019,298.414,30.032,328.446
20/12/2019,256.563,110.588,367.151
21/12/2019,266.523,0.012,266.535
22/12/2019,273.294,16.790,290.084
23/12/2019,287.206,8.953,296.159
24/12/2019,250.515,14.973,265.488
25/12/2019,208.936,17.228,226.164
26/12/2019,230.578,44.435,275.013
27/12/2019,234.624,24.017,258.641
28/12/2019,209.366,37.300,246.666
29/12/2019,214.890,53.644,268.534
30/12/2019,226.159,99.120,325.279
31/12/2019,248.766,28.595,277.361
01/01/2020,232.017,19.958,251.975
02/01/2020,271.481,19.179,290.660
03/01/2020,250.477,58.053,308.530
04/01/2020,242.028,30.345,272.373
05/01/2020,327.406,20.750,348.156
06/01/2020,385.132,1.454,386.586
07/01/2020,315.368,0.008,315.376
08/01/2020,284.000,0.002,284.002
09/01/2020,266.031,76.086,342.117
10/01/2020,284.368,15.416,299.784
11/01/2020,294.418,30.806,325.224
12/01/2020,286.098,34.571,320.669
13/01/2020,294.413,39.277,333.690
14/01/2020,276.785,50.659,327.444
15/01/2020,280.445,10.138,290.583
16/01/2020,321.678,0.016,321.694
17/01/2020,322.718,0.028,322.746
18/01/2020,258.208,0.001,258.209
19/01/2020,253.613,5.155,258.768
20/01/2020,319.757,2.391,322.148
21/01/2020,319.076,2.882,321.958
22/01/2020,313.898,0.001,313.899
23/01/2020,352.082,0.023,352.105
24/01/2020,318.469,1.269,319.738
25/01/2020,249.728,1.684,251.412
26/01/2020,250.520,0.001,250.521
27/01/2020,266.243,5.468,271.711
28/01/2020,311.430,33.579,345.009
29/01/2020,310.722,34.203,344.925
30/01/2020,284.275,150.758,435.033
31/01/2020,263.111,210.509,473.620
01/02/2020,256.157,17.045,273.202
02/02/2020,270.550,0.007,270.557
03/02/2020,372.049,0.004,372.053
04/02/2020,365.548,0.020,365.568
05/02/2020,348.288,0.007,348.295
06/02/2020,314.337,0.031,314.368
07/02/2020,294.848,0.655,295.503
08/02/2020,252.124,0.001,252.125
09/02/2020,261.758,0.013,261.771
10/02/2020,301.131,4.295,305.426
11/02/2020,302.370,0.030,302.400
12/02/2020,294.889,0.841,295.730
13/02/2020,285.590,36.197,321.787
14/02/2020,276.028,40.490,316.518
15/02/2020,286.957,4.134,291.091
16/02/2020,288.774,3.176,291.950
17/02/2020,309.790,34.598,344.388
18/02/2020,341.235,6.460,347.695
19/02/2020,390.488,6.292,396.780
20/02/2020,386.896,6.897,393.793
21/02/2020,369.427,1.102,370.529
22/02/2020,299.349,9.544,308.893
23/02/2020,274.765,5.990,280.755
24/02/2020,317.294,9.607,326.901
25/02/2020,321.791,23.542,345.333
26/02/2020,374.203,5.655,379.858
27/02/2020,405.040,0.125,405.165
28/02/2020,348.052,0.037,348.089
29/02/2020,286.172,16.755,302.927
01/03/2020,276.252,23.942,300.194
02/03/2020,364.212,15.238,379.450
03/03/2020,370.766,0.014,370.780
04/03/2020,351.770,1.828,353.598
05/03/2020,357.214,0.026,357.240
06/03/2020,358.111,0.029,358.140
07/03/2020,315.331,0.007,315.338
08/03/2020,302.202,0.011,302.213
09/03/2020,329.863,0.052,329.915
10/03/2020,354.133,0.033,354.166
11/03/2020,326.031,2.189,328.220
12/03/2020,315.233,0.010,315.243
13/03/2020,342.291,0.016,342.307
14/03/2020,385.667,6.753,392.420
15/03/2020,376.884,34.677,411.561
16/03/2020,373.123,51.228,424.351
17/03/2020,329.224,47.977,377.201
18/03/2020,319.550,5.250,324.800
19/03/2020,315.405,0.033,315.438
20/03/2020,331.052,0.506,331.558
21/03/2020,323.709,0.025,323.734
22/03/2020,378.981,11.134,390.115
23/03/2020,472.740,0.031,472.771
24/03/2020,464.864,0.015,464.879
25/03/2020,469.549,0.776,470.325
26/03/2020,397.222,29.822,427.044
27/03/2020,332.826,2.940,335.766
28/03/2020,278.665,43.143,321.808
29/03/2020,287.034,48.178,335.212
30/03/2020,353.395,66.600,419.995
31/03/2020,378.429,91.522,469.951
01/04/2020,368.614,105.875,474.489
02/04/2020,383.871,59.790,443.661
03/04/2020,354.256,8.578,362.834
04/04/2020,569.679,8.425,578.104
05/04/2020,629.062,11.104,640.166
06/04/2020,592.022,70.018,662.040
07/04/2020,559.977,65.405,625.382
08/04/2020,497.176,17.922,515.098
09/04/2020,419.317,15.114,434.431
10/04/2020,332.419,35.754,368.173
11/04/2020,519.767,42.904,562.671
12/04/2020,533.982,43.322,577.304
13/04/2020,423.962,25.425,449.387
14/04/2020,408.404,0.003,408.407
15/04/2020,356.045,0.006,356.051
16/04/2020,406.750,6.802,413.552
17/04/2020,510.126,10.132,520.258
18/04/2020,492.518,8.565,501.083
19/04/2020,445.514,13.091,458.605
20/04/2020,518.957,7.346,526.303
21/04/2020,522.351,4.655,527.006
22/04/2020,491.948,3.842,495.790
23/04/2020,479.846,1.547,481.393
24/04/2020,394.421,1.982,396.403
25/04/2020,362.461,7.108,369.569
26/04/2020,465.758,2.702,468.460
27/04/2020,602.843,13.054,615.897
28/04/2020,571.544,0.421,571.965
29/04/2020,626.832,9.159,635.991
30/04/2020,839.752,0.024,839.776
01/05/2020,"1,015.335",0.033,"1,015.368"
02/05/2020,854.104,0.909,855.013
03/05/2020,719.228,8.193,727.421
04/05/2020,749.745,29.747,779.492
05/05/2020,619.739,0.012,619.751
06/05/2020,563.977,0.827,564.804
07/05/2020,476.992,0.002,476.994
08/05/2020,483.398,7.829,491.227
09/05/2020,750.920,4.822,755.742
10/05/2020,762.217,31.283,793.500
11/05/2020,729.650,12.420,742.070
12/05/2020,755.101,4.792,759.893
13/05/2020,806.090,30.253,836.343
14/05/2020,848.510,26.195,874.705
15/05/2020,848.156,34.881,883.037
16/05/2020,731.513,43.980,775.493
17/05/2020,726.119,36.049,762.168
18/05/2020,748.377,32.942,781.319
19/05/2020,691.779,33.529,725.308
20/05/2020,760.879,13.460,774.339
21/05/2020,872.552,85.867,958.419
22/05/2020,827.175,93.972,921.147
23/05/2020,752.411,1.207,753.618
24/05/2020,773.439,3.010,776.449
25/05/2020,860.242,23.838,884.080
26/05/2020,844.114,10.829,854.943
27/05/2020,760.373,45.649,806.022
28/05/2020,716.946,68.764,785.710
29/05/2020,754.420,15.918,770.338
30/05/2020,655.252,4.944,660.196
31/05/2020,607.681,3.788,611.469
01/06/2020,"1,020.493",2.847,"1,023.340"
02/06/2020,893.385,1.395,894.780
03/06/2020,859.638,19.777,879.415
04/06/2020,849.570,34.625,884.195
05/06/2020,922.266,28.356,950.622
06/06/2020,825.905,7.453,833.358
07/06/2020,837.744,3.948,841.692
08/06/2020,934.923,24.079,959.002
09/06/2020,"1,034.550",44.730,"1,079.280"
10/06/2020,949.557,80.032,"1,029.589"
11/06/2020,965.092,68.961,"1,034.053"
12/06/2020,925.795,4.806,930.601
13/06/2020,775.184,0.016,775.200
14/06/2020,732.374,0.002,732.376
15/06/2020,694.511,6.952,701.463
16/06/2020,729.499,14.599,744.098
17/06/2020,872.016,66.690,938.706
18/06/2020,883.052,13.427,896.479
19/06/2020,701.183,6.193,707.376
20/06/2020,664.359,0.001,664.360
21/06/2020,887.567,0.003,887.570
22/06/2020,968.394,4.454,972.848
23/06/2020,826.108,26.867,852.975
24/06/2020,753.833,27.343,781.176
25/06/2020,846.811,7.910,854.721
26/06/2020,912.840,18.757,931.597
27/06/2020,902.689,11.760,914.449
28/06/2020,"1,002.476",6.838,"1,009.314"
29/06/2020,"1,059.620",19.490,"1,079.110"
30/06/2020,955.499,1.564,957.063
01/07/2020,764.317,1.387,765.704
02/07/2020,866.434,19.101,885.535
03/07/2020,"1,110.569",13.227,"1,123.796"
04/07/2020,923.630,0.003,923.633
05/07/2020,835.695,16.490,852.185
06/07/2020,908.037,68.865,976.902
07/07/2020,941.323,104.042,"1,045.365"
08/07/2020,964.814,100.007,"1,064.821"
09/07/2020,912.014,49.921,961.935
10/07/2020,877.073,35.402,912.475
11/07/2020,906.738,54.381,961.119
12/07/2020,843.075,20.447,863.522
13/07/2020,886.059,44.076,930.135
14/07/2020,924.153,31.520,955.673
15/07/2020,933.177,50.635,983.812
16/07/2020,"1,038.987",53.644,"1,092.631"
17/07/2020,"1,092.348",28.275,"1,120.623"
18/07/2020,996.825,0.039,996.864
19/07/2020,868.531,0.036,868.567
20/07/2020,988.379,31.794,"1,020.173"
21/07/2020,969.998,73.232,"1,043.230"
22/07/2020,923.124,68.645,991.769
23/07/2020,982.284,88.086,"1,070.370"
24/07/2020,988.727,49.758,"1,038.485"
25/07/2020,969.166,30.986,"1,000.152"
26/07/2020,860.180,38.319,898.499
27/07/2020,906.748,3.984,910.732
28/07/2020,824.410,31.332,855.742
29/07/2020,796.880,22.508,819.388
30/07/2020,866.113,49.202,915.315
31/07/2020,899.014,40.701,939.715
01/08/2020,749.075,0.008,749.083
02/08/2020,693.176,0.010,693.186
03/08/2020,838.191,20.288,858.479
04/08/2020,"1,213.210",27.313,"1,240.523"
05/08/2020,"1,108.925",33.529,"1,142.454"
06/08/2020,"1,043.966",56.029,"1,099.995"
07/08/2020,"1,149.507",13.703,"1,163.210"
08/08/2020,826.765,1.918,828.683
09/08/2020,789.138,5.150,794.288
10/08/2020,832.411,10.774,843.185
11/08/2020,885.750,10.548,896.298
12/08/2020,749.447,16.826,766.273
13/08/2020,626.648,8.234,634.882
14/08/2020,687.649,43.272,730.921
15/08/2020,624.785,2.879,627.664
16/08/2020,707.239,6.029,713.268
17/08/2020,738.574,2.905,741.479
18/08/2020,727.258,6.716,733.974
19/08/2020,918.655,16.784,935.439
20/08/2020,871.298,19.586,890.884
21/08/2020,976.281,10.733,987.014
22/08/2020,"1,121.082",12.474,"1,133.556"
23/08/2020,995.270,55.693,"1,050.963"
24/08/2020,"1,013.647",134.485,"1,148.132"
25/08/2020,964.789,111.656,"1,076.445"
26/08/2020,835.600,61.089,896.689
27/08/2020,783.810,5.004,788.814
28/08/2020,739.426,12.308,751.734
29/08/2020,570.071,0.003,570.074
30/08/2020,594.508,0.002,594.510
31/08/2020,857.121,33.773,890.894
01/09/2020,772.986,26.484,799.470
02/09/2020,572.071,5.958,578.029
03/09/2020,564.421,4.587,569.008
04/09/2020,641.271,12.516,653.787
05/09/2020,578.800,38.719,617.519
06/09/2020,533.847,21.201,555.048
07/09/2020,469.906,4.728,474.634
08/09/2020,512.248,9.021,521.269
09/09/2020,652.072,5.439,657.511
10/09/2020,540.290,3.765,544.055
11/09/2020,502.037,2.187,504.224
12/09/2020,575.545,13.165,588.710
13/09/2020,488.543,21.742,510.285
14/09/2020,572.763,12.792,585.555
15/09/2020,587.501,11.731,599.232
16/09/2020,502.588,1.385,503.973
17/09/2020,614.366,0.958,615.324
18/09/2020,509.278,0.003,509.281
19/09/2020,338.852,6.317,345.169
20/09/2020,327.975,20.869,348.844
21/09/2020,426.594,1.325,427.919
22/09/2020,557.859,0.007,557.866
23/09/2020,690.397,0.006,690.403
24/09/2020,753.127,12.366,765.493
25/09/2020,998.023,8.816,"1,006.839"
26/09/2020,809.696,8.171,817.867
27/09/2020,695.560,24.524,720.084
28/09/2020,741.474,41.371,782.845
29/09/2020,587.193,9.227,596.420
30/09/2020,558.605,0.002,558.607
01/10/2020,530.820,2.840,533.660
02/10/2020,375.517,0.003,375.520
03/10/2020,294.616,1.292,295.908
04/10/2020,316.691,0.860,317.551
05/10/2020,670.949,14.293,685.242
06/10/2020,791.976,32.542,824.518
07/10/2020,621.112,63.600,684.712
08/10/2020,635.546,0.005,635.551
09/10/2020,682.303,28.330,710.633
10/10/2020,437.034,11.650,448.684
11/10/2020,490.486,20.190,510.676
12/10/2020,456.430,7.751,464.181
13/10/2020,477.100,2.679,479.779
14/10/2020,402.460,0.647,403.107
15/10/2020,422.142,2.716,424.858
16/10/2020,456.816,9.133,465.949
17/10/2020,409.402,4.024,413.426
18/10/2020,549.583,4.334,553.917
19/10/2020,600.007,49.373,649.380
20/10/2020,537.309,17.751,555.060
21/10/2020,488.566,7.457,496.023
22/10/2020,426.104,2.776,428.880
23/10/2020,362.204,9.939,372.143
24/10/2020,576.715,9.321,586.036
25/10/2020,671.349,8.800,680.149
26/10/2020,592.510,8.584,601.094
27/10/2020,520.138,3.950,524.088
28/10/2020,426.807,1.291,428.098
29/10/2020,396.926,0.034,396.960
30/10/2020,382.454,7.732,390.186
31/10/2020,452.385,32.178,484.563
01/11/2020,403.518,33.441,436.959
02/11/2020,343.529,39.370,382.899
03/11/2020,283.914,21.274,305.188
04/11/2020,411.050,7.692,418.742
05/11/2020,543.005,12.982,555.987
06/11/2020,537.965,3.593,541.558
07/11/2020,479.092,7.426,486.518
08/11/2020,361.888,19.231,381.119
09/11/2020,327.512,1.830,329.342
10/11/2020,303.755,1.869,305.624
11/11/2020,311.450,0.015,311.465
12/11/2020,329.508,2.155,331.663
13/11/2020,332.492,10.620,343.112
14/11/2020,298.475,13.269,311.744
15/11/2020,276.859,8.390,285.249
16/11/2020,333.345,1.373,334.718
17/11/2020,358.745,1.301,360.046
18/11/2020,331.025,34.524,365.549
19/11/2020,311.318,10.244,321.562
20/11/2020,325.093,11.823,336.916
21/11/2020,273.938,33.151,307.089
22/11/2020,271.516,39.690,311.206
23/11/2020,352.436,0.002,352.438
24/11/2020,353.777,0.006,353.783
25/11/2020,308.228,0.029,308.257
26/11/2020,339.213,0.258,339.471
27/11/2020,291.269,44.289,335.558
28/11/2020,267.438,1.510,268.948
29/11/2020,310.511,12.647,323.158
30/11/2020,312.502,1.528,314.030
01/12/2020,335.261,0.004,335.265
02/12/2020,375.790,7.830,383.620
03/12/2020,340.916,2.404,343.320
04/12/2020,331.311,1.529,332.840
05/12/2020,305.009,0.002,305.011
06/12/2020,353.490,0.002,353.492
07/12/2020,467.575,0.001,467.576
08/12/2020,485.809,1.584,487.393
09/12/2020,368.904,2.295,371.199
10/12/2020,401.480,0.002,401.482
11/12/2020,360.254,0.142,360.396
12/12/2020,285.385,0.002,285.387
13/12/2020,270.829,0.002,270.831
14/12/2020,297.037,36.819,333.856
15/12/2020,312.392,1.427,313.819
16/12/2020,318.491,0.807,319.298
17/12/2020,313.653,0.022,313.675
18/12/2020,348.580,0.983,349.563
19/12/2020,323.497,0.508,324.005
20/12/2020,308.515,13.368,321.883
21/12/2020,353.039,0.340,353.379
22/12/2020,405.217,0.005,405.222
23/12/2020,342.501,7.389,349.890
24/12/2020,317.277,5.878,323.155
25/12/2020,280.388,21.971,302.359
26/12/2020,235.683,18.320,254.003
27/12/2020,254.341,12.750,267.091
28/12/2020,304.085,30.188,334.273
29/12/2020,289.309,29.823,319.132
30/12/2020,279.143,30.516,309.659
31/12/2020,282.237,8.432,290.669
01/01/2021,226.719,18.843,245.562
02/01/2021,237.152,8.624,245.776
03/01/2021,251.077,2.030,253.107
04/01/2021,327.909,0.002,327.911
05/01/2021,352.843,0.001,352.844
06/01/2021,353.403,0.004,353.407
07/01/2021,304.351,0.007,304.358
08/01/2021,292.935,0.015,292.950
09/01/2021,254.652,0.001,254.653
10/01/2021,243.676,8.543,252.219
11/01/2021,269.472,26.568,296.040
12/01/2021,311.716,3.863,315.579
13/01/2021,305.092,7.845,312.937
14/01/2021,330.000,1.872,331.872
15/01/2021,365.680,0.000,365.680
16/01/2021,356.994,0.001,356.995
17/01/2021,306.649,21.936,328.585
18/01/2021,349.426,3.026,352.452
19/01/2021,371.753,0.002,371.755
20/01/2021,337.676,0.001,337.677
21/01/2021,308.642,19.843,328.485
22/01/2021,298.201,1.839,300.040
23/01/2021,254.634,8.918,263.552
24/01/2021,229.896,41.544,271.440
25/01/2021,258.845,17.372,276.217
26/01/2021,293.983,0.003,293.986
27/01/2021,335.228,0.023,335.251
28/01/2021,325.259,0.716,325.975
29/01/2021,323.835,0.001,323.836
30/01/2021,281.195,0.004,281.199
31/01/2021,287.247,0.001,287.248
01/02/2021,343.957,0.019,343.976
02/02/2021,368.233,0.001,368.234
03/02/2021,342.892,0.324,343.216
04/02/2021,314.795,0.008,314.803
05/02/2021,301.361,0.005,301.366
06/02/2021,275.577,0.002,275.579
07/02/2021,311.013,0.003,311.016
08/02/2021,361.584,0.007,361.591
09/02/2021,331.063,0.026,331.089
10/02/2021,305.916,0.031,305.947
11/02/2021,293.878,0.034,293.912
12/02/2021,305.473,0.004,305.477
13/02/2021,285.893,0.000,285.893
14/02/2021,294.005,8.900,302.905
15/02/2021,316.351,0.020,316.371
16/02/2021,300.648,0.028,300.676
17/02/2021,300.960,0.032,300.992
18/02/2021,295.224,11.131,306.355
19/02/2021,277.842,4.041,281.883
20/02/2021,248.234,0.001,248.235
21/02/2021,271.703,0.001,271.704
22/02/2021,338.188,0.005,338.193
23/02/2021,381.157,2.831,383.988
24/02/2021,374.121,10.352,384.473
25/02/2021,361.938,3.043,364.981
26/02/2021,352.906,8.832,361.738
27/02/2021,340.511,0.001,340.512
28/02/2021,286.650,0.002,286.652
01/03/2021,349.584,0.777,350.361
02/03/2021,417.190,11.301,428.491
03/03/2021,418.400,8.107,426.507
04/03/2021,381.876,0.000,381.876
05/03/2021,382.531,0.007,382.538
06/03/2021,278.654,0.001,278.655
07/03/2021,249.010,0.001,249.011
08/03/2021,291.415,0.000,291.415
09/03/2021,358.695,0.001,358.696
10/03/2021,330.631,0.830,331.461
11/03/2021,331.587,0.011,331.598
12/03/2021,270.251,10.108,280.359
13/03/2021,276.140,0.623,276.763
14/03/2021,337.949,0.000,337.949
15/03/2021,361.541,0.004,361.545
16/03/2021,330.976,2.330,333.306
17/03/2021,320.757,2.090,322.847
18/03/2021,314.828,1.214,316.042
19/03/2021,290.039,0.004,290.043
20/03/2021,256.737,7.337,264.074
21/03/2021,263.507,2.018,265.525
22/03/2021,316.444,2.990,319.434
23/03/2021,310.474,5.319,315.793
24/03/2021,328.116,0.007,328.123
25/03/2021,359.322,9.683,369.005
26/03/2021,325.867,2.669,328.536
27/03/2021,293.908,0.049,293.957
28/03/2021,310.529,0.180,310.709
29/03/2021,366.999,0.914,367.913
30/03/2021,364.297,2.701,366.998
31/03/2021,341.839,0.014,341.853
01/04/2021,319.717,1.282,320.999
02/04/2021,256.015,0.000,256.015
03/04/2021,237.458,0.815,238.273
04/04/2021,238.080,0.002,238.082
05/04/2021,283.344,2.565,285.909
06/04/2021,353.600,1.866,355.466
07/04/2021,339.413,9.135,348.548
08/04/2021,313.778,5.140,318.918
09/04/2021,385.834,0.029,385.863
10/04/2021,498.213,0.000,498.213
11/04/2021,675.781,0.001,675.782
12/04/2021,595.872,7.661,603.533
13/04/2021,571.299,0.184,571.483
14/04/2021,433.452,5.510,438.962
15/04/2021,514.332,1.646,515.978
16/04/2021,605.337,5.461,610.798
17/04/2021,496.036,8.868,504.904
18/04/2021,441.940,15.145,457.085
19/04/2021,490.350,19.698,510.048
20/04/2021,704.312,11.842,716.154
21/04/2021,732.476,41.479,773.955
22/04/2021,674.630,42.837,717.467
23/04/2021,616.359,69.799,686.158
