Route_Number,Route_Name,Direction,Tram_Stop_Name,Stop_Sequence,Tram_Tracker_ID,Metlink_Stop_ID,VicgridX,VicgridY,Boardings,Alightings
30,Etihad Stadium (City) to Brunswick St,Down,D1-Etihad Stadium/La Trobe St (Docklands),0002,3550,18040,2495281.121,2409603.297,62.18241477,
31,Hoddle Street to Victoria Harbour (Docklands),Up,16-Wellington St/Victoria Pde (East Melbourne),0002,1716,19729,2498743.81,2410191.209,53.20051217,6.650063992
31,Victoria Harbour (Docklands) to Hoddle Street,Down,D16-Harbour Esp/Collins St (Docklands),0002,3398,43475,2495420.351,2408913.698,176.2266932,
35,Docklands to Spring Street,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,113.2836027,7.812662125
35,Docklands to Spring Street,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,42.96964169,
35,Spring Street to Docklands,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,149.6264367,
35,Spring Street to Docklands,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,99.75095892,
42,Box Hill to Victoria Harbour (Docklands),Up,57-Nelson Rd/Whitehorse Rd (Box Hill),0002,1757,19782,2510451.77,2409282.794,,12.57466602
42,Victoria Harbour (Docklands) to Box Hill,Down,D16-Harbour Esp/Collins St (Docklands),0002,3398,43475,2495420.351,2408913.698,149.9287033,7.496435165
42,Victoria Harbour (Docklands) to Box Hill,Down,D16-Harbour Esp/Collins St (Docklands),0002,3398,43475,2495420.351,2408913.698,7.496435165,
48,North Balwyn to Victoria Harbour (Docklands),Up,50-Dight Ave/Doncaster Rd (Balwyn North),0002,1895,18567,2507128.034,2411843.973,61.26119494,3.403399706
48,North Balwyn to Victoria Harbour (Docklands),Up,50-Dight Ave/Doncaster Rd (Balwyn North),0002,1895,18567,2507128.034,2411843.973,44.24419618,
48,North Balwyn to Victoria Harbour (Docklands),Up,50-Dight Ave/Doncaster Rd (Balwyn North),0002,1895,18567,2507128.034,2411843.973,6.806799412,
48,Victoria Harbour (Docklands) to North Balwyn,Down,D17-Merchant St/Collins St (Docklands),0002,3397,43474,2495194.396,2408831.552,106.4010229,
48,Victoria Harbour (Docklands) to North Balwyn,Down,D17-Merchant St/Collins St (Docklands),0002,3397,43474,2495194.396,2408831.552,622.2847459,
48,Victoria Harbour (Docklands) to North Balwyn,Down,D17-Merchant St/Collins St (Docklands),0002,3397,43474,2495194.396,2408831.552,1247.793777,
5,Malvern to Melbourne University,Down,51-Nott St/Wattletree Rd (Malvern East),0002,1146,1696,2504097.796,2404049.871,20.11506844,
5,Malvern to Melbourne University,Down,51-Nott St/Wattletree Rd (Malvern East),0002,1146,1696,2504097.796,2404049.871,16.76255703,3.352511406
5,Malvern to Melbourne University,Down,51-Nott St/Wattletree Rd (Malvern East),0002,1146,1696,2504097.796,2404049.871,3.352511406,
5,Melbourne University to Malvern,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,23.08286643,
5,Melbourne University to Malvern,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,79.1412549,3.297552347
5,Melbourne University to Malvern,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,171.4727216,
55,Domain Interchange to West Coburg,Down,118-Kings Way/Park St (South Melbourne),0002,3052,18221,2497197.229,2407519.474,147.7523289,9.430999517
55,Domain Interchange to West Coburg,Down,118-Kings Way/Park St (South Melbourne),0002,3052,18221,2497197.229,2407519.474,62.87333035,15.71833253
55,Domain Interchange to West Coburg,Down,118-Kings Way/Park St (South Melbourne),0002,3052,18221,2497197.229,2407519.474,66.01699662,9.430999517
55,West Coburg to Domain Interchange,Up,44-Brearley Pde/Melville Rd (Pascoe Vale South),0002,1274,18085,2495187.899,2417703.753,62.02696133,
55,West Coburg to Domain Interchange,Up,44-Brearley Pde/Melville Rd (Pascoe Vale South),0002,1274,18085,2495187.899,2417703.753,9.793730736,3.264576912
55,West Coburg to Domain Interchange,Up,44-Brearley Pde/Melville Rd (Pascoe Vale South),0002,1274,18085,2495187.899,2417703.753,6.529153824,
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,2-Collins St/Elizabeth St (Melbourne City),0002,3802,17851,2496840.451,2409401.589,73.79303741,17.56977081
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,2-Collins St/Elizabeth St (Melbourne City),0002,3802,17851,2496840.451,2409401.589,354.9093704,28.1116333
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,2-Collins St/Elizabeth St (Melbourne City),0002,3802,17851,2496840.451,2409401.589,414.6465912,10.54186249
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,48-Wests Rd/Cordite Ave (Maribyrnong),0002,1348,22320,2489649.592,2414615.927,41.71403503,
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,48-Wests Rd/Cordite Ave (Maribyrnong),0002,1348,22320,2489649.592,2414615.927,34.76169586,3.476169586
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,48-Wests Rd/Cordite Ave (Maribyrnong),0002,1348,22320,2489649.592,2414615.927,6.952339172,
59,Airport West to City(Elizabeth/Flinders st),Up,58-Marshall Rd/Matthews Ave (Airport West),0002,1319,19481,2490485.868,2420274.113,49.19535828,
59,Airport West to City(Elizabeth/Flinders st),Up,58-Marshall Rd/Matthews Ave (Airport West),0002,1319,19481,2490485.868,2420274.113,17.56977081,
59,Airport West to City(Elizabeth/Flinders st),Up,58-Marshall Rd/Matthews Ave (Airport West),0002,1319,19481,2490485.868,2420274.113,24.59767914,
59,City (Elizabeth/Flinders St) to Airport West,Down,2-Collins St/Elizabeth St (Melbourne City),0002,3802,17851,2496840.451,2409401.589,100.808918,24.3331871
59,City (Elizabeth/Flinders St) to Airport West,Down,2-Collins St/Elizabeth St (Melbourne City),0002,3802,17851,2496840.451,2409401.589,462.3305569,38.23786545
59,City (Elizabeth/Flinders St) to Airport West,Down,2-Collins St/Elizabeth St (Melbourne City),0002,3802,17851,2496840.451,2409401.589,458.8543854,17.38084793
6,Glen Iris to Melbourne University,Down,52-Boyanda Rd/High St (Glen Iris),0002,1174,16758,2504733.488,2404605.039,3.259319782,
6,Glen Iris to Melbourne University,Down,52-Boyanda Rd/High St (Glen Iris),0002,1174,16758,2504733.488,2404605.039,3.259319782,
6,Glen Iris to Melbourne University,Down,52-Boyanda Rd/High St (Glen Iris),0002,1174,16758,2504733.488,2404605.039,,
6,Melbourne University to Glen Iris,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,19.55591869,
6,Melbourne University to Glen Iris,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,123.8541536,6.518639565
6,Melbourne University to Glen Iris,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,156.4473481,3.259319782
64,East Brighton to Melbourne University,Down,67-Howell St/Hawthorn Rd (Brighton East),0002,1134,18413,2501529.209,2398892.548,7.024309635,
64,East Brighton to Melbourne University,Down,67-Howell St/Hawthorn Rd (Brighton East),0002,1134,18413,2501529.209,2398892.548,28.09723854,
64,East Brighton to Melbourne University,Down,67-Howell St/Hawthorn Rd (Brighton East),0002,1134,18413,2501529.209,2398892.548,3.512154818,
64,Melbourne University to East Brighton,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,26.25479698,3.281849623
64,Melbourne University to East Brighton,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,68.91884422,
64,Melbourne University to East Brighton,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,52.50959539,
67,Carnegie to Melbourne University,Down,67-Centre Rd/Truganini Rd (Carnegie),0002,1067,18410,2504782.252,2400932.455,11.94877768,
67,Carnegie to Melbourne University,Down,67-Centre Rd/Truganini Rd (Carnegie),0002,1067,18410,2504782.252,2400932.455,,
67,Carnegie to Melbourne University,Down,67-Centre Rd/Truganini Rd (Carnegie),0002,1067,18410,2504782.252,2400932.455,3.982925892,
67,Melbourne University to Carnegie,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,3.828824759,
67,Melbourne University to Carnegie,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,126.3512161,7.657649517
67,Melbourne University to Carnegie,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,80.40531683,
70,Waterfront City Docklands to Wattle Park,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,60.64858174,
70,Waterfront City Docklands to Wattle Park,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,165.9855919,
70,Waterfront City Docklands to Wattle Park,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,105.3370104,
70,Wattle Park to Waterfront City Docklands,Up,60-Ferndale St/Riversdale Rd (Surrey Hills),0002,1792,19779,2509385.984,2407084.718,24.03695703,
70,Wattle Park to Waterfront City Docklands,Up,60-Ferndale St/Riversdale Rd (Surrey Hills),0002,1792,19779,2509385.984,2407084.718,10.30155301,3.433851004
70,Wattle Park to Waterfront City Docklands,Up,60-Ferndale St/Riversdale Rd (Surrey Hills),0002,1792,19779,2509385.984,2407084.718,,10.30155301
72,Camberwell to Melbourne University,Down,69-Peverill St/Burke Rd (Balwyn),0002,1669,19037,2505289.114,2409654.787,23.37598062,
72,Camberwell to Melbourne University,Down,69-Peverill St/Burke Rd (Balwyn),0002,1669,19037,2505289.114,2409654.787,10.01827741,
72,Camberwell to Melbourne University,Down,69-Peverill St/Burke Rd (Balwyn),0002,1669,19037,2505289.114,2409654.787,50.09138918,
72,Melbourne University to Camberwell,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,17.27289319,
72,Melbourne University to Camberwell,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,100.1827786,3.454578638
72,Melbourne University to Camberwell,Up,2-Grattan St/Swanston St (Carlton),0002,3002,19490,2496834.931,2411195.359,127.8194048,6.909157276
75,City(La Trobe/Spencer St) to Vermont South,Down,120-Lonsdale St/Spencer St (Melbourne City),0002,3252,18192,2495800.982,2409561.065,9.347291946,3.115764141
75,City(La Trobe/Spencer St) to Vermont South,Down,120-Lonsdale St/Spencer St (Melbourne City),0002,3252,18192,2495800.982,2409561.065,49.85222626,
75,City(La Trobe/Spencer St) to Vermont South,Down,120-Lonsdale St/Spencer St (Melbourne City),0002,3252,18192,2495800.982,2409561.065,68.54681015,3.115764141
75,Vermont South to City(La Trobe/Spencer St),Up,74-Stanley Rd/Burwood Hwy (Vermont South),0002,1974,21126,2515363.186,2405044.127,35.80803561,
75,Vermont South to City(La Trobe/Spencer St),Up,74-Stanley Rd/Burwood Hwy (Vermont South),0002,1974,21126,2515363.186,2405044.127,39.06331158,
75,Vermont South to City(La Trobe/Spencer St),Up,74-Stanley Rd/Burwood Hwy (Vermont South),0002,1974,21126,2515363.186,2405044.127,16.27637982,16.27637982
78,Richmond to St Kilda,Up,64-Baker St/Church St (Richmond),0002,4164,19087,2500037.774,2409862.781,66.78851748,
78,Richmond to St Kilda,Up,64-Baker St/Church St (Richmond),0002,4164,19087,2500037.774,2409862.781,36.73368454,
78,Richmond to St Kilda,Up,64-Baker St/Church St (Richmond),0002,4164,19087,2500037.774,2409862.781,36.73368454,
78,St Kilda to Richmond,Down,37-Carlisle St/Chapel St (St Kilda),0002,4037,18621,2499143.106,2403620.855,54.35203552,
78,St Kilda to Richmond,Down,37-Carlisle St/Chapel St (St Kilda),0002,4037,18621,2499143.106,2403620.855,404.2432671,6.79400444
78,St Kilda to Richmond,Down,37-Carlisle St/Chapel St (St Kilda),0002,4037,18621,2499143.106,2403620.855,203.8201332,10.19100666
8,Moreland to Toorak,Up,132-Sydney Rd/Moreland Rd (Coburg),0002,1552,19361,2496814.986,2416178.938,84.73390388,
8,Moreland to Toorak,Up,132-Sydney Rd/Moreland Rd (Coburg),0002,1552,19361,2496814.986,2416178.938,127.1008551,
8,Moreland to Toorak,Up,132-Sydney Rd/Moreland Rd (Coburg),0002,1552,19361,2496814.986,2416178.938,137.6925941,
8,Toorak to Moreland,Down,42-Hopetoun Rd/Toorak Rd (Toorak),0002,1577,18786,2502582.619,2406383.8,6.696568012,
8,Toorak to Moreland,Down,42-Hopetoun Rd/Toorak Rd (Toorak),0002,1577,18786,2502582.619,2406383.8,3.348284006,
8,Toorak to Moreland,Down,42-Hopetoun Rd/Toorak Rd (Toorak),0002,1577,18786,2502582.619,2406383.8,3.348284006,6.696568012
82,Footscray to Moonee Ponds,Up,63-Hopkins St/Leeds St (Footscray),0002,4363,17933,2491286.533,2411208.742,42.3185873,
82,Footscray to Moonee Ponds,Up,63-Hopkins St/Leeds St (Footscray),0002,4363,17933,2491286.533,2411208.742,114.2601876,
82,Moonee Ponds to Footscray,Down,33-Chaucer St/Ascot Vale Rd (Moonee Ponds),0002,4233,18511,2493343.74,2414543.314,12.69557619,
82,Moonee Ponds to Footscray,Down,33-Chaucer St/Ascot Vale Rd (Moonee Ponds),0002,4233,18511,2493343.74,2414543.314,4.23185873,
86,Bundoora to City (Docklands),Up,70-Janefield Dr/Plenty Rd (Bundoora),0002,1870,4485,2506075.378,2424236.488,250.6139748,
86,Bundoora to City (Docklands),Up,70-Janefield Dr/Plenty Rd (Bundoora),0002,1870,4485,2506075.378,2424236.488,556.9199502,6.961499691
86,Bundoora to City (Docklands),Up,70-Janefield Dr/Plenty Rd (Bundoora),0002,1870,4485,2506075.378,2424236.488,577.804451,
86,City (Docklands) to Bundoora,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,207.1962037,
86,City (Docklands) to Bundoora,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,350.6397328,
86,City (Docklands) to Bundoora,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,312.3881207,
86,City (Docklands) to Bundoora,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,18039,2494849.685,2409743.331,,
96,East Brunswick to St Kilda Beach,Up,26-Victoria St/Nicholson St (Brunswick East),0002,1526,6072,2498245.888,2414689.498,59.94950128,
96,East Brunswick to St Kilda Beach,Up,26-Victoria St/Nicholson St (Brunswick East),0002,1526,6072,2498245.888,2414689.498,88.81407642,
96,East Brunswick to St Kilda Beach,Up,26-Victoria St/Nicholson St (Brunswick East),0002,1526,6072,2498245.888,2414689.498,48.8477428,6.661055565
96,St Kilda Beach to East Brunswick,Down,139-Belford St/Acland St (St Kilda),0002,1544,20520,2498194.528,2403636.243,46.50394106,
96,St Kilda Beach to East Brunswick,Down,139-Belford St/Acland St (St Kilda),0002,1544,20520,2498194.528,2403636.243,362.7307425,9.300787926
96,St Kilda Beach to East Brunswick,Down,139-Belford St/Acland St (St Kilda),0002,1544,20520,2498194.528,2403636.243,267.3976679,
1,East Coburg to South Melbourne Beach,Up,133-Harding St/Nicholson St (Coburg),0003,1203,19366,2498018.871,2417208.8,88.02265882,
1,East Coburg to South Melbourne Beach,Up,133-Harding St/Nicholson St (Coburg),0003,1203,19366,2498018.871,2417208.8,94.79363322,
1,East Coburg to South Melbourne Beach,Up,133-Harding St/Nicholson St (Coburg),0003,1203,19366,2498018.871,2417208.8,40.62584233,10.15646052
1,South Melbourne Beach to Coburg,Down,30-Richardson St/Victoria Ave (Albert Park),0003,1240,18661,2495711.938,2406344.588,69.06393242,
1,South Melbourne Beach to Coburg,Down,30-Richardson St/Victoria Ave (Albert Park),0003,1240,18661,2495711.938,2406344.588,134.8391094,
1,South Melbourne Beach to Coburg,Down,30-Richardson St/Victoria Ave (Albert Park),0003,1240,18661,2495711.938,2406344.588,39.4651041,3.288758755
109,Box Hill to Port Melbourne,Up,56-Elgar Rd/Whitehorse Rd (Box Hill),0003,1756,19783,2510075.184,2409342.522,66.76512909,284.6302872
109,Box Hill to Port Melbourne,Up,56-Elgar Rd/Whitehorse Rd (Box Hill),0003,1756,19783,2510075.184,2409342.522,59.73722076,277.6023788
109,Box Hill to Port Melbourne,Up,56-Elgar Rd/Whitehorse Rd (Box Hill),0003,1756,19783,2510075.184,2409342.522,42.16744995,66.76512909
109,Port Melbourne to Box Hill,Down,127-North Port Station/Light Rail (Port Melbourne),0003,1710,19371,2495027.36,2407534.339,395.8299356,
109,Port Melbourne to Box Hill,Down,127-North Port Station/Light Rail (Port Melbourne),0003,1710,19371,2495027.36,2407534.339,256.556437,10.99527597
109,Port Melbourne to Box Hill,Down,127-North Port Station/Light Rail (Port Melbourne),0003,1710,19371,2495027.36,2407534.339,285.8771715,7.330183983
11,Preston to Victoria Harbour (Docklands),Up,44-Cooper St/Gilbert Rd (Preston),0003,1384,4482,2499183.189,2418479.871,4.23185873,
11,Victoria Harbour (Docklands) to Preston,Down,D17-Merchant St/Collins St (Docklands),0003,3397,43474,2495194.396,2408831.552,,
112,Preston to St Kilda,Up,44-Cooper St/Gilbert Rd (Preston),0003,1384,4482,2499183.189,2418479.871,36.15972161,
112,Preston to St Kilda,Up,44-Cooper St/Gilbert Rd (Preston),0003,1384,4482,2499183.189,2418479.871,26.29797935,3.287247419
112,Preston to St Kilda,Up,44-Cooper St/Gilbert Rd (Preston),0003,1384,4482,2499183.189,2418479.871,3.287247419,
112,St Kilda to Preston,Down,141-Deakin St/Park St (St Kilda West),0003,1408,4137,2497425.688,2404843.054,115.6204271,
112,St Kilda to Preston,Down,141-Deakin St/Park St (St Kilda West),0003,1408,4137,2497425.688,2404843.054,54.59853458,6.42335701
112,St Kilda to Preston,Down,141-Deakin St/Park St (St Kilda West),0003,1408,4137,2497425.688,2404843.054,25.69342804,12.84671402
16,Kew to Melbourne University via St Kilda Beach,Down,78-Fitzwilliam St/Glenferrie Rd (Hawthorn),0003,1478,20591,2503278.243,2409869.909,33.64459133,6.728918552
16,Kew to Melbourne University via St Kilda Beach,Down,78-Fitzwilliam St/Glenferrie Rd (Hawthorn),0003,1478,20591,2503278.243,2409869.909,124.4849839,
16,Kew to Melbourne University via St Kilda Beach,Down,78-Fitzwilliam St/Glenferrie Rd (Hawthorn),0003,1478,20591,2503278.243,2409869.909,43.73796844,6.728918552
16,Melbourne University to Kew via St Kilda Beach,Up,3-Lincoln Square/Swanston St (Carlton),0003,3003,19491,2496802.701,2410958.834,18.29424763,
16,Melbourne University to Kew via St Kilda Beach,Up,3-Lincoln Square/Swanston St (Carlton),0003,3003,19491,2496802.701,2410958.834,60.98082399,12.19616508
16,Melbourne University to Kew via St Kilda Beach,Up,3-Lincoln Square/Swanston St (Carlton),0003,3003,19491,2496802.701,2410958.834,125.0106897,6.098082542
19,City(Elizabeth/Flinders st) to North Coburg,Down,3-Bourke St/Elizabeth St (Melbourne City),0003,3803,17852,2496761.213,2409618.317,164.2076321,92.81301165
